no_tms,team_id,franch_id,tm_code,year_id,games,wins,WPCT,ELO,norm_W,rk_nW,elo_talent_wins,rk_eW,pi-x-nW,pi-x-eW
32,rav,rav,2006_rav,2006,6,4,0.666666667,1536.222489,4,9.5,8.785037773,12,38,105.4204533
32,phi,phi,2006_phi,2006,6,4,0.666666667,1514.408331,4,9.5,8.313141957,16,38,133.0102713
32,ram,ram,2006_ram,2006,6,4,0.666666667,1474.86558,4,9.5,7.454294777,20,38,149.0858955
32,jax,jax,2006_jax,2006,5,3,0.6,1585.040385,3.6,14.5,9.8151038,8,52.2,78.5208304
32,nyg,nyg,2006_nyg,2006,5,3,0.6,1572.422804,3.6,14.5,9.553785571,10,52.2,95.53785571
32,cin,cin,2006_cin,2006,5,3,0.6,1562.515227,3.6,14.5,9.345865894,11,52.2,102.8045248
32,min,min,2006_min,2006,5,3,0.6,1521.931347,3.6,14.5,8.476317359,14,52.2,118.668443
32,dal,dal,2006_dal,2006,5,3,0.6,1517.658007,3.6,14.5,8.383669598,15,52.2,125.755044
32,atl,atl,2006_atl,2006,5,3,0.6,1500.507864,3.6,14.5,8.011028989,17,52.2,136.1874928
32,nyj,nyj,2006_nyj,2006,6,3,0.5,1468.217339,3,18,7.3106238,21,54,153.5230998
32,pit,pit,2006_pit,2006,5,2,0.4,1633.015914,2.4,19.5,10.76179573,6,46.8,64.57077436
32,kan,kan,2006_kan,2006,5,2,0.4,1535.294791,2.4,19.5,8.765061807,13,46.8,113.9458035
32,was,was,2006_was,2006,6,2,0.333333333,1495.126906,2,22,7.894021264,18,44,142.0923828
32,buf,buf,2006_buf,2006,6,2,0.333333333,1455.396009,2,22,7.034957934,22,44,154.7690745
32,sfo,sfo,2006_sfo,2006,6,2,0.333333333,1348.06534,2,22,4.890866952,30,44,146.7260086
32,tam,tam,2006_tam,2006,5,1,0.2,1448.499365,1.2,25.5,6.887642344,23,30.6,158.4157739
32,cle,cle,2006_cle,2006,5,1,0.2,1403.008184,1.2,25.5,5.941494927,25,30.6,148.5373732
32,gnb,gnb,2006_gnb,2006,5,1,0.2,1394.079968,1.2,25.5,5.762668866,26,30.6,149.8293905
32,htx,htx,2006_htx,2006,5,1,0.2,1327.845333,1.2,25.5,4.539769053,31,30.6,140.7328406
32,mia,mia,2006_mia,2006,6,1,0.166666667,1444.184369,1,29.5,6.795880297,24,29.5,163.1011271
32,crd,crd,2006_crd,2006,6,1,0.166666667,1383.069146,1,29.5,5.546030723,27,29.5,149.7428295
32,oti,oti,2006_oti,2006,6,1,0.166666667,1365.21462,1,29.5,5.204982454,28,29.5,145.7395087
32,det,det,2006_det,2006,6,1,0.166666667,1356.526765,1,29.5,5.044094095,29,29.5,146.2787287
32,rai,rai,2006_rai,2006,5,0,0,1324.604757,0,32,4.485609723,32,0,143.5395111
32,nwe,nwe,2007_nwe,2007,6,6,1,1748.282603,6,1.5,12.54884111,1,9,12.54884111
32,clt,clt,2007_clt,2007,5,5,1,1711.268964,6,1.5,12.07034926,2,9,24.14069852
32,dal,dal,2007_dal,2007,6,5,0.833333333,1578.113802,5,3.5,9.672165712,7,17.5,67.70515998
32,gnb,gnb,2007_gnb,2007,6,5,0.833333333,1561.19323,5,3.5,9.317960806,8,17.5,74.54368645
32,pit,pit,2007_pit,2007,5,4,0.8,1613.071782,4.8,5.5,10.3785265,4,26.4,41.51410602
32,jax,jax,2007_jax,2007,5,4,0.8,1608.038697,4.8,5.5,10.27933176,5,26.4,51.39665881
32,rav,rav,2007_rav,2007,6,4,0.666666667,1579.443344,4,8.5,9.699702641,6,34,58.19821585
32,nyg,nyg,2007_nyg,2007,6,4,0.666666667,1539.941061,4,8.5,8.865002221,9,34,79.78501999
32,car,car,2007_car,2007,6,4,0.666666667,1531.065849,4,8.5,8.673876366,12,34,104.0865164
32,tam,tam,2007_tam,2007,6,4,0.666666667,1502.099171,4,8.5,8.045632997,15,34,120.684495
32,oti,oti,2007_oti,2007,5,3,0.6,1534.06669,3.6,12,8.738601762,10,43.2,87.38601762
32,was,was,2007_was,2007,5,3,0.6,1480.667742,3.6,12,7.579987681,20,43.2,151.5997536
32,det,det,2007_det,2007,5,3,0.6,1413.589633,3.6,12,6.156752309,27,43.2,166.2323124
32,sdg,sdg,2007_sdg,2007,6,3,0.5,1616.026217,3,16.5,10.43631211,3,49.5,31.30893633
32,kan,kan,2007_kan,2007,6,3,0.5,1531.976886,3,16.5,8.693536887,11,49.5,95.62890575
32,sea,sea,2007_sea,2007,6,3,0.5,1491.804548,3,16.5,7.821797516,16,49.5,125.1487603
32,htx,htx,2007_htx,2007,6,3,0.5,1459.544945,3,16.5,7.12392884,22,49.5,156.7264345
32,crd,crd,2007_crd,2007,6,3,0.5,1448.939718,3,16.5,6.897025256,23,49.5,158.6315809
32,cle,cle,2007_cle,2007,6,3,0.5,1440.672711,3,16.5,6.721456357,25,49.5,168.0364089
32,phi,phi,2007_phi,2007,5,2,0.4,1517.04909,2.4,22,8.370458671,13,52.8,108.8159627
32,den,den,2007_den,2007,5,2,0.4,1487.334042,2.4,22,7.724664337,17,52.8,131.3192937
32,min,min,2007_min,2007,5,2,0.4,1445.631784,2.4,22,6.826623524,24,52.8,163.8389646
32,sfo,sfo,2007_sfo,2007,5,2,0.4,1408.476727,2.4,22,6.052313907,28,52.8,169.4647894
32,rai,rai,2007_rai,2007,5,2,0.4,1368.093501,2.4,22,5.259054557,31,52.8,163.0306913
32,chi,chi,2007_chi,2007,6,2,0.333333333,1512.655131,2,25,8.275070507,14,50,115.8509871
32,buf,buf,2007_buf,2007,5,1,0.2,1485.145805,1.2,27,7.677148208,18,32.4,138.1886677
32,cin,cin,2007_cin,2007,5,1,0.2,1484.991199,1.2,27,7.673791892,19,32.4,145.8020459
32,nor,nor,2007_nor,2007,5,1,0.2,1461.95255,1.2,27,7.175666145,21,32.4,150.688989
32,nyj,nyj,2007_nyj,2007,6,1,0.166666667,1434.083209,1,29.5,6.582472031,26,29.5,171.1442728
32,atl,atl,2007_atl,2007,6,1,0.166666667,1383.30875,1,29.5,5.550696264,29,29.5,160.9701916
32,ram,ram,2007_ram,2007,6,0,0,1378.297988,0,31.5,5.453599458,30,0,163.6079837
32,mia,mia,2007_mia,2007,6,0,0,1365.016446,0,31.5,5.201273886,32,0,166.4407643
32,oti,oti,2008_oti,2008,5,5,1,1619.229907,6,1,10.49859108,3,6,31.49577323
32,nyg,nyg,2008_nyg,2008,5,4,0.8,1599.794497,4.8,3,10.11489918,6,14.4,60.68939505
32,pit,pit,2008_pit,2008,5,4,0.8,1597.370968,4.8,3,10.06612294,7,14.4,70.46286057
32,buf,buf,2008_buf,2008,5,4,0.8,1518.183896,4.8,3,8.395077426,15,14.4,125.9261614
32,dal,dal,2008_dal,2008,6,4,0.666666667,1607.993129,4,8,10.27842946,5,32,51.39214728
32,was,was,2008_was,2008,6,4,0.666666667,1563.75322,4,8,9.371964786,9,32,84.34768307
32,tam,tam,2008_tam,2008,6,4,0.666666667,1537.835188,4,8,8.819738888,13,32,114.6566055
32,crd,crd,2008_crd,2008,6,4,0.666666667,1525.400085,4,8,8.551424078,14,32,119.7199371
32,car,car,2008_car,2008,6,4,0.666666667,1493.973126,4,8,7.868936929,19,32,149.5098017
32,den,den,2008_den,2008,6,4,0.666666667,1480.429953,4,8,7.57483174,21,32,159.0714665
32,atl,atl,2008_atl,2008,6,4,0.666666667,1442.51661,4,8,6.760505332,25,32,169.0126333
32,nwe,nwe,2008_nwe,2008,5,3,0.6,1634.743436,3.6,13,10.79420168,1,46.8,10.79420168
32,clt,clt,2008_clt,2008,5,3,0.6,1618.557228,3.6,13,10.48554783,4,46.8,41.94219132
32,nyj,nyj,2008_nyj,2008,5,3,0.6,1484.969206,3.6,13,7.673314463,20,46.8,153.4662893
32,sdg,sdg,2008_sdg,2008,6,3,0.5,1625.853875,3,18,10.62605347,2,54,21.25210694
32,jax,jax,2008_jax,2008,6,3,0.5,1569.22001,3,18,9.48681553,8,54,75.89452424
32,gnb,gnb,2008_gnb,2008,6,3,0.5,1557.5373,3,18,9.240607139,10,54,92.40607139
32,phi,phi,2008_phi,2008,6,3,0.5,1553.002801,3,18,9.144310017,11,54,100.5874102
32,chi,chi,2008_chi,2008,6,3,0.5,1550.372859,3,18,9.088290672,12,54,109.0594881
32,min,min,2008_min,2008,6,3,0.5,1511.293448,3,18,8.245491955,17,54,140.1733632
32,nor,nor,2008_nor,2008,6,3,0.5,1495.130925,3,18,7.894108664,18,54,142.0939559
32,cle,cle,2008_cle,2008,5,2,0.4,1515.80622,2.4,23,8.343487188,16,55.2,133.495795
32,rav,rav,2008_rav,2008,5,2,0.4,1465.746336,2.4,23,7.257338631,23,55.2,166.9187885
32,mia,mia,2008_mia,2008,5,2,0.4,1437.905964,2.4,23,6.662990659,26,55.2,173.2377571
32,sfo,sfo,2008_sfo,2008,6,2,0.333333333,1375.800853,2,25,5.40558849,28,50,151.3564777
32,htx,htx,2008_htx,2008,5,1,0.2,1466.43311,1.2,28,7.272141572,22,33.6,159.9871146
32,sea,sea,2008_sea,2008,5,1,0.2,1456.26516,1.2,28,7.053575835,24,33.6,169.28582
32,rai,rai,2008_rai,2008,5,1,0.2,1366.655807,1.2,28,5.232005256,29,33.6,151.7281524
32,kan,kan,2008_kan,2008,5,1,0.2,1364.589922,1.2,28,5.193298055,30,33.6,155.7989416
32,ram,ram,2008_ram,2008,5,1,0.2,1352.613848,1.2,28,4.972797629,31,33.6,154.1567265
32,cin,cin,2008_cin,2008,6,0,0,1400.716115,0,31.5,5.895330987,27,0,159.1739367
32,det,det,2008_det,2008,5,0,0,1344.867538,0,31.5,4.833891471,32,0,154.6845271
32,clt,clt,2009_clt,2009,5,5,1,1691.58135,6,2.5,11.7754571,1,15,11.7754571
32,nor,nor,2009_nor,2009,5,5,1,1650.719998,6,2.5,11.08732411,2,15,22.17464822
32,min,min,2009_min,2009,6,6,1,1615.497664,6,2.5,10.42599873,6,15,62.55599237
32,den,den,2009_den,2009,6,6,1,1586.799779,6,2.5,9.851198729,9,15,88.66078856
32,nyg,nyg,2009_nyg,2009,6,5,0.833333333,1623.079268,5,5,10.57288126,5,25,52.86440629
32,atl,atl,2009_atl,2009,5,4,0.8,1594.855845,4.8,6,10.01530173,8,28.8,80.12241383
32,pit,pit,2009_pit,2009,6,4,0.666666667,1646.691289,4,8,11.01456492,3,32,33.04369477
32,nwe,nwe,2009_nwe,2009,6,4,0.666666667,1630.41714,4,8,10.71279758,4,32,42.85119034
32,cin,cin,2009_cin,2009,6,4,0.666666667,1481.41586,4,8,7.596211424,20,32,151.9242285
32,phi,phi,2009_phi,2009,5,3,0.6,1576.696326,3.6,12.5,9.642756835,10,45,96.42756835
32,crd,crd,2009_crd,2009,5,3,0.6,1567.032268,3.6,12.5,9.44093339,11,45,103.8502673
32,dal,dal,2009_dal,2009,5,3,0.6,1558.569748,3.6,12.5,9.262478761,12,45,111.1497451
32,chi,chi,2009_chi,2009,5,3,0.6,1538.776386,3.6,12.5,8.839975958,13,45,114.9196875
32,gnb,gnb,2009_gnb,2009,5,3,0.6,1507.670051,3.6,12.5,8.166752621,16,45,130.6680419
32,sfo,sfo,2009_sfo,2009,5,3,0.6,1463.28516,3.6,12.5,7.204334656,22,45,158.4953624
32,rav,rav,2009_rav,2009,6,3,0.5,1598.056441,3,17.5,10.07993838,7,52.5,70.55956868
32,nyj,nyj,2009_nyj,2009,6,3,0.5,1504.880202,3,17.5,8.106103263,17,52.5,137.8037555
32,htx,htx,2009_htx,2009,6,3,0.5,1500.886108,3,17.5,8.019254245,18,52.5,144.3465764
32,jax,jax,2009_jax,2009,6,3,0.5,1459.316268,3,17.5,7.11901877,23,52.5,163.7374317
32,sdg,sdg,2009_sdg,2009,5,2,0.4,1527.883152,2.4,21,8.605126814,14,50.4,120.4717754
32,mia,mia,2009_mia,2009,5,2,0.4,1507.886231,2.4,21,8.171451492,15,50.4,122.5717724
32,car,car,2009_car,2009,5,2,0.4,1497.411253,2.4,21,7.943691146,19,50.4,150.9301318
32,sea,sea,2009_sea,2009,6,2,0.333333333,1424.357802,2,24.5,6.37911664,24,49,153.0987994
32,was,was,2009_was,2009,6,2,0.333333333,1423.83458,2,24.5,6.368241099,25,49,159.2060275
32,buf,buf,2009_buf,2009,6,2,0.333333333,1423.429114,2,24.5,6.359817969,26,49,165.3552672
32,rai,rai,2009_rai,2009,6,2,0.333333333,1395.758794,2,24.5,5.796086924,27,49,156.4943469
32,cle,cle,2009_cle,2009,6,1,0.166666667,1375.675183,1,28,5.403179086,28,28,151.2890144
32,kan,kan,2009_kan,2009,6,1,0.166666667,1349.011994,1,28,4.907833395,30,28,147.2350019
32,det,det,2009_det,2009,6,1,0.166666667,1302.271586,1,28,4.12965998,31,28,128.0194594
32,oti,oti,2009_oti,2009,6,0,0,1470.287658,0,31,7.355318549,21,0,154.4616895
32,tam,tam,2009_tam,2009,6,0,0,1374.951221,0,31,5.389311728,29,0,156.2900401
32,ram,ram,2009_ram,2009,6,0,0,1274.055978,0,31,3.727423252,32,0,119.2775441
32,nyj,nyj,2010_nyj,2010,6,5,0.833333333,1664.092205,5,1,11.3228626,1,5,11.3228626
32,pit,pit,2010_pit,2010,5,4,0.8,1617.725466,4.8,2.5,10.46939523,4,12,41.87758094
32,nwe,nwe,2010_nwe,2010,5,4,0.8,1615.946545,4.8,2.5,10.43475819,5,12,52.17379093
32,nor,nor,2010_nor,2010,6,4,0.666666667,1632.910152,4,8,10.75980747,2,32,21.51961494
32,clt,clt,2010_clt,2010,6,4,0.666666667,1625.924082,4,8,10.62739474,3,32,31.88218422
32,rav,rav,2010_rav,2010,6,4,0.666666667,1597.87429,4,8,10.0762687,6,32,60.45761218
32,phi,phi,2010_phi,2010,6,4,0.666666667,1588.976977,4,8,9.895740943,7,32,69.2701866
32,oti,oti,2010_oti,2010,6,4,0.666666667,1586.708469,4,8,9.849327656,8,32,78.79462125
32,atl,atl,2010_atl,2010,6,4,0.666666667,1573.396151,4,8,9.574089563,9,32,86.16680607
32,nyg,nyg,2010_nyg,2010,6,4,0.666666667,1550.215718,4,8,9.084939732,12,32,109.0192768
32,htx,htx,2010_htx,2010,6,4,0.666666667,1522.619813,4,8,8.49123178,16,32,135.8597085
32,chi,chi,2010_chi,2010,6,4,0.666666667,1511.813054,4,8,8.256779741,17,32,140.3652556
32,crd,crd,2010_crd,2010,5,3,0.6,1523.951408,3.6,15,8.520068247,15,54,127.8010237
32,mia,mia,2010_mia,2010,5,3,0.6,1494.744621,3.6,15,7.88570974,19,54,149.8284851
32,kan,kan,2010_kan,2010,5,3,0.6,1449.120988,3.6,15,6.900888653,22,54,151.8195504
32,tam,tam,2010_tam,2010,5,3,0.6,1448.766458,3.6,15,6.893333087,23,54,158.546661
32,sea,sea,2010_sea,2010,5,3,0.6,1434.287454,3.6,15,6.586766067,25,54,164.6691517
32,gnb,gnb,2010_gnb,2010,6,3,0.5,1558.374398,3,19.5,9.258342008,10,58.5,92.58342008
32,was,was,2010_was,2010,6,3,0.5,1450.7732,3,19.5,6.936127666,21,58.5,145.658681
32,jax,jax,2010_jax,2010,6,3,0.5,1434.389688,3,19.5,6.588915787,24,58.5,158.1339789
32,ram,ram,2010_ram,2010,6,3,0.5,1351.505384,3,19.5,4.952736376,31,58.5,153.5348277
32,min,min,2010_min,2010,5,2,0.4,1554.058272,2.4,22.5,9.166758143,11,54,100.8343396
32,cin,cin,2010_cin,2010,5,2,0.4,1498.228943,2.4,22.5,7.96147196,18,54,143.3064953
32,sdg,sdg,2010_sdg,2010,6,2,0.333333333,1535.176545,2,25,8.762514901,13,50,113.9126937
32,den,den,2010_den,2010,6,2,0.333333333,1457.844373,2,25,7.087431899,20,50,141.748638
32,rai,rai,2010_rai,2010,6,2,0.333333333,1377.928062,2,25,5.446471006,30,50,163.3941302
32,dal,dal,2010_dal,2010,5,1,0.2,1533.035787,1.2,27,8.716377212,14,32.4,122.029281
32,sfo,sfo,2010_sfo,2010,6,1,0.166666667,1428.903833,1,29,6.473894638,27,29,174.7951552
32,cle,cle,2010_cle,2010,6,1,0.166666667,1394.678121,1,29,5.774564128,28,29,161.6877956
32,det,det,2010_det,2010,6,1,0.166666667,1320.612231,1,29,4.41972853,32,29,141.4313129
32,car,car,2010_car,2010,5,0,0,1430.601204,0,31.5,6.509409546,26,0,169.2446482
32,buf,buf,2010_buf,2010,5,0,0,1383.510574,0,31.5,5.554627865,29,0,161.0842081
32,gnb,gnb,2011_gnb,2011,6,6,1,1728.066736,6,1,12.30047394,1,6,12.30047394
32,nwe,nwe,2011_nwe,2011,6,5,0.833333333,1694.781215,5,3,11.82513815,2,15,23.65027631
32,sfo,sfo,2011_sfo,2011,6,5,0.833333333,1560.526587,5,3,9.303875543,8,15,74.43100434
32,det,det,2011_det,2011,6,5,0.833333333,1534.841672,5,3,8.755301164,12,15,105.063614
32,rav,rav,2011_rav,2011,5,4,0.8,1654.501491,4.8,5.5,11.15487706,3,26.4,33.46463117
32,sdg,sdg,2011_sdg,2011,5,4,0.8,1577.752642,4.8,5.5,9.664677518,6,26.4,57.98806511
32,pit,pit,2011_pit,2011,6,4,0.666666667,1608.901163,4,10,10.29639567,4,40,41.18558267
32,nor,nor,2011_nor,2011,6,4,0.666666667,1594.748028,4,10,10.01311866,5,40,50.06559328
32,rai,rai,2011_rai,2011,6,4,0.666666667,1547.175435,4,10,9.020027781,10,40,90.20027781
32,nyg,nyg,2011_nyg,2011,6,4,0.666666667,1534.819231,4,10,8.754817705,13,40,113.8126302
32,tam,tam,2011_tam,2011,6,4,0.666666667,1526.738815,4,10,8.580384375,14,40,120.1253812
32,buf,buf,2011_buf,2011,6,4,0.666666667,1511.032029,4,10,8.239812567,17,40,140.0768136
32,cin,cin,2011_cin,2011,6,4,0.666666667,1501.643336,4,10,8.035720699,19,40,152.6786933
32,oti,oti,2011_oti,2011,5,3,0.6,1516.966488,3.6,14.5,8.368666403,16,52.2,133.8986624
32,was,was,2011_was,2011,5,3,0.6,1457.768146,3.6,14.5,7.085796884,21,52.2,148.8017346
32,nyj,nyj,2011_nyj,2011,6,3,0.5,1576.46986,3,17.5,9.638053486,7,52.5,67.4663744
32,atl,atl,2011_atl,2011,6,3,0.5,1555.447452,3,17.5,9.196273072,9,52.5,82.76645765
32,chi,chi,2011_chi,2011,6,3,0.5,1543.287869,3,17.5,8.93681531,11,52.5,98.30496841
32,htx,htx,2011_htx,2011,6,3,0.5,1509.740833,3,17.5,8.21175752,18,52.5,147.8116354
32,dal,dal,2011_dal,2011,5,2,0.4,1499.962373,2.4,21.5,7.999166759,20,51.6,159.9833352
32,sea,sea,2011_sea,2011,5,2,0.4,1453.651494,2.4,21.5,6.997623136,22,51.6,153.947709
32,kan,kan,2011_kan,2011,5,2,0.4,1437.589162,2.4,21.5,6.656306114,23,51.6,153.0950406
32,cle,cle,2011_cle,2011,5,2,0.4,1415.034116,2.4,21.5,6.186396293,26,51.6,160.8463036
32,phi,phi,2011_phi,2011,6,2,0.333333333,1522.743344,2,24,8.493907499,15,48,127.4086125
32,den,den,2011_den,2011,5,1,0.2,1364.245254,1.2,25.5,5.186858889,29,30.6,150.4189078
32,crd,crd,2011_crd,2011,5,1,0.2,1360.716931,1.2,25.5,5.121253631,31,30.6,158.7588625
32,min,min,2011_min,2011,6,1,0.166666667,1427.523444,1,28,6.44506235,25,28,161.1265587
32,jax,jax,2011_jax,2011,6,1,0.166666667,1394.330045,1,28,5.767640517,28,28,161.4939345
32,car,car,2011_car,2011,6,1,0.166666667,1363.523513,1,28,5.173392607,30,28,155.2017782
32,clt,clt,2011_clt,2011,6,0,0,1430.90932,0,31,6.51586361,24,0,156.3807266
32,mia,mia,2011_mia,2011,5,0,0,1406.453423,0,31,6.011202794,27,0,162.3024754
32,ram,ram,2011_ram,2011,5,0,0,1340.571527,0,31,4.758183463,32,0,152.2618708
32,atl,atl,2012_atl,2012,6,6,1,1644.859424,6,1,10.98121733,3,6,32.94365199
32,rav,rav,2012_rav,2012,6,5,0.833333333,1638.706325,5,2.5,10.86803082,4,12.5,43.4721233
32,htx,htx,2012_htx,2012,6,5,0.833333333,1594.03532,5,2.5,9.998678481,7,12.5,69.99074937
32,chi,chi,2012_chi,2012,5,4,0.8,1577.78249,4.8,4,9.665296515,8,19.2,77.32237212
32,nyg,nyg,2012_nyg,2012,6,4,0.666666667,1650.847047,4,7,11.0896055,2,28,22.179211
32,sfo,sfo,2012_sfo,2012,6,4,0.666666667,1600.109275,4,7,10.1212202,6,28,60.7273212
32,sea,sea,2012_sea,2012,6,4,0.666666667,1521.719665,4,7,8.471730939,12,28,101.6607713
32,crd,crd,2012_crd,2012,6,4,0.666666667,1485.796936,4,7,7.691284774,18,28,138.4431259
32,min,min,2012_min,2012,6,4,0.666666667,1480.62045,4,7,7.578962234,20,28,151.5792447
32,nwe,nwe,2012_nwe,2012,6,3,0.5,1672.83733,3,15,11.47165948,1,45,11.47165948
32,gnb,gnb,2012_gnb,2012,6,3,0.5,1633.715744,3,15,10.77493962,5,45,53.87469811
32,phi,phi,2012_phi,2012,6,3,0.5,1524.017416,3,15,8.521497321,11,45,93.73647053
32,den,den,2012_den,2012,6,3,0.5,1521.674456,3,15,8.470751382,13,45,110.119768
32,sdg,sdg,2012_sdg,2012,6,3,0.5,1513.875891,3,15,8.301581274,14,45,116.2221378
32,mia,mia,2012_mia,2012,6,3,0.5,1506.529901,3,15,8.141968551,15,45,122.1295283
32,nyj,nyj,2012_nyj,2012,6,3,0.5,1494.452884,3,15,7.879367059,17,45,133.94924
32,cin,cin,2012_cin,2012,6,3,0.5,1485.228663,3,15,7.678946993,19,45,145.8999929
32,buf,buf,2012_buf,2012,6,3,0.5,1459.580954,3,15,7.124702085,22,45,156.7434459
32,was,was,2012_was,2012,6,3,0.5,1450.119967,3,15,6.922189817,23,45,159.2103658
32,ram,ram,2012_ram,2012,6,3,0.5,1405.759506,3,15,5.997132499,27,45,161.9225775
32,pit,pit,2012_pit,2012,5,2,0.4,1549.336319,2.4,23,9.066179494,10,55.2,90.66179494
32,det,det,2012_det,2012,5,2,0.4,1495.355096,2.4,23,7.898982627,16,55.2,126.383722
32,dal,dal,2012_dal,2012,5,2,0.4,1463.538131,2.4,23,7.209779323,21,55.2,151.4053658
32,tam,tam,2012_tam,2012,5,2,0.4,1405.487493,2.4,23,5.991621113,28,55.2,167.7653912
32,clt,clt,2012_clt,2012,5,2,0.4,1384.689366,2.4,23,5.577622744,30,55.2,167.3286823
32,oti,oti,2012_oti,2012,6,2,0.333333333,1449.316134,2,26,6.90504843,24,52,165.7211623
32,nor,nor,2012_nor,2012,5,1,0.2,1551.131834,1.2,28.5,9.104469478,9,34.2,81.9402253
32,car,car,2012_car,2012,5,1,0.2,1429.012664,1.2,28.5,6.476169728,25,34.2,161.9042432
32,rai,rai,2012_rai,2012,5,1,0.2,1421.783508,1.2,28.5,6.325675525,26,34.2,164.4675637
32,jax,jax,2012_jax,2012,5,1,0.2,1370.417106,1.2,28.5,5.30296342,32,34.2,169.6948294
32,cle,cle,2012_cle,2012,6,1,0.166666667,1388.966853,1,31.5,5.661508872,29,31.5,164.1837573
32,kan,kan,2012_kan,2012,6,1,0.166666667,1383.671169,1,31.5,5.557757465,31,31.5,172.2904814
32,den,den,2013_den,2013,6,6,1,1688.535852,6,1.5,11.72756527,1,9,11.72756527
32,kan,kan,2013_kan,2013,6,6,1,1511.23521,6,1.5,8.244226739,14,9,115.4191743
32,nwe,nwe,2013_nwe,2013,6,5,0.833333333,1659.334335,5,4,11.24013696,2,20,22.48027391
32,sea,sea,2013_sea,2013,6,5,0.833333333,1649.519623,5,4,11.06572942,3,20,33.19718825
32,nor,nor,2013_nor,2013,6,5,0.833333333,1611.69948,5,4,10.35157333,6,20,62.10943996
32,sfo,sfo,2013_sfo,2013,6,4,0.666666667,1622.201332,4,8,10.55599049,4,32,42.22396198
32,cin,cin,2013_cin,2013,6,4,0.666666667,1576.287742,4,8,9.63427023,8,32,77.07416184
32,clt,clt,2013_clt,2013,6,4,0.666666667,1557.139818,4,8,9.232181304,9,32,83.08963174
32,chi,chi,2013_chi,2013,6,4,0.666666667,1538.128607,4,8,8.826049022,10,32,88.26049022
32,det,det,2013_det,2013,6,4,0.666666667,1514.652352,4,8,8.318439839,13,32,108.1397179
32,gnb,gnb,2013_gnb,2013,5,3,0.6,1618.139733,3.6,11.5,10.47744358,5,41.4,52.38721791
32,mia,mia,2013_mia,2013,5,3,0.6,1509.713578,3.6,11.5,8.211165246,16,41.4,131.3786439
32,rav,rav,2013_rav,2013,6,3,0.5,1609.179543,3,17,10.30189766,7,51,72.11328365
32,dal,dal,2013_dal,2013,6,3,0.5,1510.681784,3,17,8.23220304,15,51,123.4830456
32,sdg,sdg,2013_sdg,2013,6,3,0.5,1500.360555,3,17,8.007825615,17,51,136.1330355
32,ram,ram,2013_ram,2013,6,3,0.5,1476.79473,3,17,7.496058094,19,51,142.4251038
32,oti,oti,2013_oti,2013,6,3,0.5,1471.070295,3,17,7.372225593,20,51,147.4445119
32,phi,phi,2013_phi,2013,6,3,0.5,1451.495254,3,17,6.951542078,24,51,166.8370099
32,crd,crd,2013_crd,2013,6,3,0.5,1451.444469,3,17,6.950457632,25,51,173.7614408
32,cle,cle,2013_cle,2013,6,3,0.5,1436.553881,3,17,6.634476232,26,51,172.496382
32,nyj,nyj,2013_nyj,2013,6,3,0.5,1412.725321,3,17,6.139043397,28,51,171.8932151
32,car,car,2013_car,2013,5,2,0.4,1535.563674,2.4,22,8.770852661,11,52.8,96.47937928
32,htx,htx,2013_htx,2013,6,2,0.333333333,1477.514892,2,24,7.511656072,18,48,135.2098093
32,buf,buf,2013_buf,2013,6,2,0.333333333,1416.463361,2,24,6.215785696,27,48,167.8262138
32,rai,rai,2013_rai,2013,6,2,0.333333333,1388.150185,2,24,5.645440027,31,48,175.0086408
32,atl,atl,2013_atl,2013,5,1,0.2,1529.519396,1.2,27.5,8.640483825,12,33,103.6858059
32,pit,pit,2013_pit,2013,5,1,0.2,1462.800156,1.2,27.5,7.193898175,21,33,151.0718617
32,min,min,2013_min,2013,5,1,0.2,1455.778307,1.2,27.5,7.0431457,22,33,154.9492054
32,was,was,2013_was,2013,5,1,0.2,1452.153306,1.2,27.5,6.965597493,23,33,160.2087423
32,nyg,nyg,2013_nyg,2013,6,0,0,1407.291485,0,31,6.028215887,29,0,174.8182607
32,tam,tam,2013_tam,2013,5,0,0,1394.095284,0,31,5.762973288,30,0,172.8891987
32,jax,jax,2013_jax,2013,6,0,0,1260.426672,0,31,3.554140739,32,0,113.7325036
32,sdg,sdg,2014_sdg,2014,6,5,0.833333333,1628.618783,5,2,10.67871854,5,10,53.39359272
32,dal,dal,2014_dal,2014,6,5,0.833333333,1601.062182,5,2,10.14033524,6,10,60.84201147
32,phi,phi,2014_phi,2014,6,5,0.833333333,1582.113037,5,2,9.75485409,9,10,87.79368681
32,den,den,2014_den,2014,5,4,0.8,1664.015736,4.8,4.5,11.32154272,1,21.6,11.32154272
32,crd,crd,2014_crd,2014,5,4,0.8,1586.036719,4.8,4.5,9.835555039,7,21.6,68.84888527
32,cin,cin,2014_cin,2014,5,3.5,0.7,1578.951725,4.2,6,9.689525845,10,25.2,96.89525845
32,sfo,sfo,2014_sfo,2014,6,4,0.666666667,1644.337466,4,9.5,10.97168576,3,38,32.91505728
32,nwe,nwe,2014_nwe,2014,6,4,0.666666667,1636.081909,4,9.5,10.81921752,4,38,43.27687008
32,clt,clt,2014_clt,2014,6,4,0.666666667,1582.799714,4,9.5,9.76900841,8,38,78.15206728
32,rav,rav,2014_rav,2014,6,4,0.666666667,1578.739718,4,9.5,9.685135204,11,38,106.5364872
