COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,uber_data_uber_count,green_data_green_data,yellow_data_yellow_count
81,63302,36081063302,633.02,Census Tract 633.02,138739,0,70,41,15
81,63500,36081063500,635,Census Tract 635,189459,0,69,47,26
47,63600,36047063600,636,Census Tract 636,114322,0,26,3,2
81,63700,36081063700,637,Census Tract 637,695127,0,251,684,285
81,63800,36081063800,638,Census Tract 638,687489,0,38,24,63
47,63800,36047063800,638,Census Tract 638,139202,0,34,12,9
81,63900,36081063900,639,Census Tract 639,248162,0,87,420,265
47,64000,36047064000,640,Census Tract 640,153401,0,33,12,12
81,64101,36081064101,641.01,Census Tract 641.01,82907,0,28,53,100
81,64102,36081064102,641.02,Census Tract 641.02,2231401,0,168,440,262
47,64200,36047064200,642,Census Tract 642,235070,0,104,71,40
47,64400,36047064400,644,Census Tract 644,199333,0,65,38,25
81,64500,36081064500,645,Census Tract 645,309592,0,136,460,79
81,64600,36081064600,646,Census Tract 646,407307,0,36,5,1
47,64600,36047064600,646,Census Tract 646,165636,0,42,5,9
47,64800,36047064800,648,Census Tract 648,151522,0,34,11,12
81,65000,36081065000,650,Census Tract 650,399997,0,11,3,9
47,65000,36047065000,650,Census Tract 650,166228,0,49,117,66
47,65200,36047065200,652,Census Tract 652,174713,0,74,61,46
81,65400,36081065400,654,Census Tract 654,683540,17661,62,31,70
47,65400,36047065400,654,Census Tract 654,151523,0,36,31,2
81,65501,36081065501,655.01,Census Tract 655.01,812085,0,30,196,122
81,65600,36081065600,656,Census Tract 656,590500,0,41,26,45
47,65600,36047065600,656,Census Tract 656,153578,0,21,5,9
81,65702,36081065702,657.02,Census Tract 657.02,144105,0,49,86,71
81,65703,36081065703,657.03,Census Tract 657.03,268451,0,154,153,69
47,65800,36047065800,658,Census Tract 658,153365,0,33,10,5
81,65900,36081065900,659,Census Tract 659,193751,0,101,36,32
81,66000,36081066000,660,Census Tract 660,386557,0,19,6,7
47,66000,36047066000,660,Census Tract 660,152314,0,10,6,3
81,66100,36081066100,661,Census Tract 661,133576,0,115,17,14
47,66200,36047066200,662,Census Tract 662,231462,0,69,57,51
81,66300,36081066300,663,Census Tract 663,524959,0,174,119,78
81,66400,36081066400,664,Census Tract 664,2809048,145623,191,91,232
81,66501,36081066501,665.01,Census Tract 665.01,326569,0,139,94,78
47,66600,36047066600,666,Census Tract 666,4048252,5815927,138,67,122
81,66701,36081066701,667.01,Census Tract 667.01,252628,0,122,132,112
81,66900,36081066900,669,Census Tract 669,160095,0,86,37,21
47,67000,36047067000,670,Census Tract 670,208266,0,78,123,50
81,67100,36081067100,671,Census Tract 671,229104,0,67,146,74
47,67200,36047067200,672,Census Tract 672,174237,0,35,55,30
47,67400,36047067400,674,Census Tract 674,189209,0,98,89,66
47,67600,36047067600,676,Census Tract 676,155374,0,78,144,37
81,67700,36081067700,677,Census Tract 677,185953,0,50,50,28
47,67800,36047067800,678,Census Tract 678,166222,0,51,36,23
81,67900,36081067900,679,Census Tract 679,253611,0,240,538,372
81,68000,36081068000,680,Census Tract 680,764230,0,59,33,150
47,68000,36047068000,680,Census Tract 680,168859,0,35,34,27
81,68200,36081068200,682,Census Tract 682,230135,0,14,7,15
47,68200,36047068200,682,Census Tract 682,202229,0,94,66,25
81,68300,36081068300,683,Census Tract 683,244391,0,318,80141,4770
47,68600,36047068600,686,Census Tract 686,148006,0,46,43,17
81,68700,36081068700,687,Census Tract 687,278499,0,223,1149,1475
47,68800,36047068800,688,Census Tract 688,156912,0,40,24,4
81,69000,36081069000,690,Census Tract 690,350534,0,21,31,30
47,69000,36047069000,690,Census Tract 690,172913,0,67,33,14
47,69200,36047069200,692,Census Tract 692,182215,0,98,56,20
81,69300,36081069300,693,Census Tract 693,142998,0,229,7407,1810
81,69400,36081069400,694,Census Tract 694,520068,4775,25,5,12
81,69500,36081069500,695,Census Tract 695,213219,0,197,663,554
47,69601,36047069601,696.01,Census Tract 696.01,456923,47776,108,76,41
47,69602,36047069602,696.02,Census Tract 696.02,688168,172866,161,27,25
81,69701,36081069701,697.01,Census Tract 697.01,132473,0,218,1052,423
81,69702,36081069702,697.02,Census Tract 697.02,441419,0,199,491,366
47,69800,36047069800,698,Census Tract 698,500249,120721,191,194,45
47,70000,36047070000,700,Census Tract 700,201893,0,17,3,6
47,70201,36047070201,702.01,Census Tract 702.01,1074076,177944,109,15,23
47,70202,36047070202,702.02,Census Tract 702.02,5161497,1729255,178,76,57
47,70203,36047070203,702.03,Census Tract 702.03,3955940,18277677,0,0,55
81,70300,36081070300,703,Census Tract 703,241047,0,56,962,754
47,70600,36047070600,706,Census Tract 706,1650178,903183,45,39,78
81,70700,36081070700,707,Census Tract 707,222061,0,162,329,72
81,70900,36081070900,709,Census Tract 709,219537,0,146,233,70
81,71100,36081071100,711,Census Tract 711,375485,0,765,95801,1657
81,71303,36081071303,713.03,Census Tract 713.03,141774,0,421,4553,2906
81,71304,36081071304,713.04,Census Tract 713.04,154864,0,368,1853,893
81,71305,36081071305,713.05,Census Tract 713.05,133880,0,487,1947,593
81,71306,36081071306,713.06,Census Tract 713.06,181329,0,378,3173,1238
81,71600,36081071600,716,Census Tract 716,18324011,904474,105085,3003,1538890
81,71701,36081071701,717.01,Census Tract 717.01,190071,0,326,22375,3636
81,71702,36081071702,717.02,Census Tract 717.02,226986,0,377,17895,2006
81,71900,36081071900,719,Census Tract 719,165953,0,111,394,289
47,72000,36047072000,720,Census Tract 720,158228,0,71,76,35
81,72100,36081072100,721,Census Tract 721,170327,0,188,355,162
47,72200,36047072200,722,Census Tract 722,257178,0,75,114,48
81,72300,36081072300,723,Census Tract 723,470056,0,344,474,89
47,72400,36047072400,724,Census Tract 724,192192,0,72,129,48
47,72600,36047072600,726,Census Tract 726,275168,0,165,300,28
47,72800,36047072800,728,Census Tract 728,212050,0,84,78,35
81,72900,36081072900,729,Census Tract 729,193731,0,120,411,78
47,73000,36047073000,730,Census Tract 730,185015,0,86,65,38
81,73100,36081073100,731,Census Tract 731,189843,0,190,583,69
47,73200,36047073200,732,Census Tract 732,160035,0,31,61,24
47,73400,36047073400,734,Census Tract 734,151105,0,51,49,27
47,73600,36047073600,736,Census Tract 736,178019,0,47,212,119
81,73700,36081073700,737,Census Tract 737,210902,0,611,27675,1085
47,73800,36047073800,738,Census Tract 738,180579,0,63,114,74
81,73900,36081073900,739,Census Tract 739,224292,0,384,20824,3050
47,74000,36047074000,740,Census Tract 740,162388,0,79,230,189
81,74100,36081074100,741,Census Tract 741,172198,0,164,917,141
47,74200,36047074200,742,Census Tract 742,174327,0,105,149,84
81,74300,36081074300,743,Census Tract 743,193477,0,181,1827,280
47,74400,36047074400,744,Census Tract 744,170075,0,50,12,7
81,74500,36081074500,745,Census Tract 745,174487,0,124,1341,656
47,74600,36047074600,746,Census Tract 746,202040,0,130,108,47
81,74700,36081074700,747,Census Tract 747,295509,0,71,195,94
47,74800,36047074800,748,Census Tract 748,176549,0,82,67,33
81,74900,36081074900,749,Census Tract 749,359060,0,254,167,40
47,75000,36047075000,750,Census Tract 750,173420,0,90,69,60
47,75200,36047075200,752,Census Tract 752,173194,0,87,36,33
47,75400,36047075400,754,Census Tract 754,173457,0,62,22,11
47,75600,36047075600,756,Census Tract 756,173546,0,107,23,23
81,75701,36081075701,757.01,Census Tract 757.01,196186,0,438,9460,2216
81,75702,36081075702,757.02,Census Tract 757.02,354166,0,266,1301,547
47,75800,36047075800,758,Census Tract 758,205258,0,91,21,20
47,76000,36047076000,760,Census Tract 760,181582,0,58,116,72
47,76200,36047076200,762,Census Tract 762,188043,0,109,172,133
47,76400,36047076400,764,Census Tract 764,161588,0,296,286,163
47,76600,36047076600,766,Census Tract 766,82578,0,123,153,93
47,76800,36047076800,768,Census Tract 768,303359,0,135,192,164
81,76901,36081076901,769.01,Census Tract 769.01,180732,0,414,1666,492
81,76902,36081076902,769.02,Census Tract 769.02,101240,0,185,1901,517
47,77000,36047077000,770,Census Tract 770,163284,0,154,591,351
47,77200,36047077200,772,Census Tract 772,404333,0,266,277,260
81,77300,36081077300,773,Census Tract 773,279070,0,128,4819,384
47,77400,36047077400,774,Census Tract 774,147764,0,368,4053,394
81,77500,36081077500,775,Census Tract 775,229195,0,222,1310,219
47,77600,36047077600,776,Census Tract 776,186545,0,140,262,136
81,77902,36081077902,779.02,Census Tract 779.02,559114,0,198,300,85
81,77903,36081077903,779.03,Census Tract 779.03,263016,0,51,284,185
81,77904,36081077904,779.04,Census Tract 779.04,385726,0,192,739,339
81,77905,36081077905,779.05,Census Tract 779.05,275241,0,117,574,375
81,77906,36081077906,779.06,Census Tract 779.06,289075,0,99,295,70
81,77907,36081077907,779.07,Census Tract 779.07,216834,0,92,135,44
81,77908,36081077908,779.08,Census Tract 779.08,200497,0,155,262,82
47,78000,36047078000,780,Census Tract 780,164534,0,53,77,42
47,78200,36047078200,782,Census Tract 782,168304,0,73,100,37
47,78400,36047078400,784,Census Tract 784,167427,0,76,87,47
47,78600,36047078600,786,Census Tract 786,171074,0,334,1517,606
81,78800,36081078800,788,Census Tract 788,192534,0,48,31,169
47,78800,36047078800,788,Census Tract 788,157109,0,113,382,196
81,79000,36081079000,790,Census Tract 790,260592,0,63,68,2268
47,79000,36047079000,790,Census Tract 790,182988,0,178,1156,687
81,79200,36081079200,792,Census Tract 792,363822,0,864,210,4073
47,79200,36047079200,792,Census Tract 792,216691,0,173,774,378
81,79300,36081079300,793,Census Tract 793,870160,0,9,10,43
47,79400,36047079400,794,Census Tract 794,222181,0,135,1132,462
47,79601,36047079601,796.01,Census Tract 796.01,110399,0,607,3199,1970
47,79602,36047079602,796.02,Census Tract 796.02,134994,0,503,2446,1319
81,79701,36081079701,797.01,Census Tract 797.01,111310,0,76,176,123
81,79702,36081079702,797.02,Census Tract 797.02,285448,0,90,294,131
47,79801,36047079801,798.01,Census Tract 798.01,129680,0,493,1978,1193
47,79802,36047079802,798.02,Census Tract 798.02,106372,0,751,3734,2426
81,79900,36081079900,799,Census Tract 799,287107,0,293,3101,340
47,80000,36047080000,800,Census Tract 800,173679,0,693,1163,440
47,80200,36047080200,802,Census Tract 802,185243,0,521,1119,471
81,80301,36081080301,803.01,Census Tract 803.01,315274,0,291,852,263
81,80302,36081080302,803.02,Census Tract 803.02,439007,0,139,253,147
47,80400,36047080400,804,Census Tract 804,189757,0,408,701,222
47,80600,36047080600,806,Census Tract 806,166299,0,435,594,220
47,80800,36047080800,808,Census Tract 808,321836,0,173,533,117
81,80900,36081080900,809,Census Tract 809,1004772,0,338,1174,243
47,81000,36047081000,810,Census Tract 810,162416,0,219,388,122
81,81400,36081081400,814,Census Tract 814,369559,0,56,147,575
47,81400,36047081400,814,Census Tract 814,170174,0,107,252,85
47,81600,36047081600,816,Census Tract 816,179640,0,338,484,118
81,81800,36081081800,818,Census Tract 818,374600,0,61,103,279
47,81800,36047081800,818,Census Tract 818,157918,0,292,545,177
47,82000,36047082000,820,Census Tract 820,148600,0,292,901,374
47,82200,36047082200,822,Census Tract 822,169861,0,559,1088,448
47,82400,36047082400,824,Census Tract 824,214344,0,157,412,145
47,82600,36047082600,826,Census Tract 826,199091,0,164,412,154
47,82800,36047082800,828,Census Tract 828,156676,0,123,458,146
47,83000,36047083000,830,Census Tract 830,201785,0,95,291,102
47,83200,36047083200,832,Census Tract 832,145549,0,69,88,29
47,83400,36047083400,834,Census Tract 834,125994,0,45,81,31
47,83600,36047083600,836,Census Tract 836,208197,0,81,150,41
81,83700,36081083700,837,Census Tract 837,780780,0,109,361,245
81,83800,36081083800,838,Census Tract 838,495382,0,116,75,63
47,83800,36047083800,838,Census Tract 838,166942,0,42,82,31
81,84000,36081084000,840,Census Tract 840,568482,0,66,111,102
47,84000,36047084000,840,Census Tract 840,170057,0,45,78,20
81,84500,36081084500,845,Census Tract 845,188676,0,71,85,41
47,84600,36047084600,846,Census Tract 846,166530,0,40,72,36
81,84601,36081084601,846.01,Census Tract 846.01,333236,0,55,44,127
81,84602,36081084602,846.02,Census Tract 846.02,717560,0,430,124,1529
47,84800,36047084800,848,Census Tract 848,137502,0,51,52,32
81,84900,36081084900,849,Census Tract 849,303514,0,151,796,228
47,85000,36047085000,850,Census Tract 850,144613,0,18,38,23
47,85200,36047085200,852,Census Tract 852,402008,0,5,6,5
81,85300,36081085300,853,Census Tract 853,195226,0,210,12530,427
47,85400,36047085400,854,Census Tract 854,128750,0,74,99,38
81,85500,36081085500,855,Census Tract 855,130506,0,72,258,64
47,85600,36047085600,856,Census Tract 856,158646,0,184,166,89
81,85700,36081085700,857,Census Tract 857,132521,0,62,153,68
47,85800,36047085800,858,Census Tract 858,133472,0,32,75,40
81,85900,36081085900,859,Census Tract 859,146219,0,84,138,60
47,86000,36047086000,860,Census Tract 860,174109,0,76,121,59
81,86100,36081086100,861,Census Tract 861,148788,0,47,482,41
47,86200,36047086200,862,Census Tract 862,140147,0,109,108,60
81,86300,36081086300,863,Census Tract 863,144154,0,26,146,42
81,86400,36081086400,864,Census Tract 864,1120710,0,188,4912,435
47,86400,36047086400,864,Census Tract 864,150824,0,63,189,80
81,86500,36081086500,865,Census Tract 865,158251,0,91,602,161
47,86600,36047086600,866,Census Tract 866,156523,0,124,194,94
47,86800,36047086800,868,Census Tract 868,174581,0,75,260,141
81,86900,36081086900,869,Census Tract 869,595378,18201,428,1763,4518
47,87000,36047087000,870,Census Tract 870,155718,0,36,122,50
81,87100,36081087100,871,Census Tract 871,412384,27328,1352,80305,1453
47,87200,36047087200,872,Census Tract 872,147204,0,121,216,68
47,87401,36047087401,874.01,Census Tract 874.01,130596,0,156,277,120
47,87600,36047087600,876,Census Tract 876,142213,0,295,263,95
47,87800,36047087800,878,Census Tract 878,151414,0,141,232,109
47,88000,36047088000,880,Census Tract 880,182479,0,119,402,777
47,88200,36047088200,882,Census Tract 882,203180,0,253,465,145
81,88400,36081088400,884,Census Tract 884,1557913,621618,262,103,277
47,88400,36047088400,884,Census Tract 884,167059,0,112,285,74
47,88600,36047088600,886,Census Tract 886,179724,0,127,127,60
47,88800,36047088800,888,Census Tract 888,201249,0,72,134,54
81,88901,36081088901,889.01,Census Tract 889.01,657467,0,142,229,188
47,89000,36047089000,890,Census Tract 890,248416,0,486,340,118
81,89200,36081089200,892,Census Tract 892,2874373,505629,409,69,130
47,89200,36047089200,892,Census Tract 892,179663,0,102,420,156
47,89400,36047089400,894,Census Tract 894,172215,0,70,147,59
47,89600,36047089600,896,Census Tract 896,149024,0,40,99,20
47,89800,36047089800,898,Census Tract 898,154357,0,31,72,30
47,90000,36047090000,900,Census Tract 900,246239,0,110,420,99
47,90200,36047090200,902,Census Tract 902,190560,0,55,308,52
47,90600,36047090600,906,Census Tract 906,195831,0,46,477,67
81,90700,36081090700,907,Census Tract 907,2022039,332865,191,1244,347
47,90800,36047090800,908,Census Tract 908,296447,0,136,375,72
47,91000,36047091000,910,Census Tract 910,212068,0,45,115,32
47,91200,36047091200,912,Census Tract 912,167237,0,47,277,45
47,91600,36047091600,916,Census Tract 916,215640,0,79,317,43
81,91601,36081091601,916.01,Census Tract 916.01,4374028,4924631,52,14,18
81,91602,36081091602,916.02,Census Tract 916.02,1277598,1124549,31,10,7
81,91800,36081091800,918,Census Tract 918,1126858,2293626,28,13,4
47,91800,36047091800,918,Census Tract 918,209632,0,71,143,31
81,91900,36081091900,919,Census Tract 919,450772,327380,180,302,92
47,92000,36047092000,920,Census Tract 920,237149,0,86,166,36
81,92200,36081092200,922,Census Tract 922,633289,700664,17,13,18
47,92200,36047092200,922,Census Tract 922,161392,0,72,140,44
47,92400,36047092400,924,Census Tract 924,251687,0,107,798,117
81,92500,36081092500,925,Census Tract 925,312425,0,88,247,63
81,92800,36081092800,928,Census Tract 928,762718,897590,17,6,10
47,92800,36047092800,928,Census Tract 928,157219,0,51,56,19
81,92900,36081092900,929,Census Tract 929,956919,2446820,61,130,104
47,93000,36047093000,930,Census Tract 930,194229,0,47,61,23
47,93200,36047093200,932,Census Tract 932,280436,0,112,194,57
47,93400,36047093400,934,Census Tract 934,177759,0,100,74,26
81,93401,36081093401,934.01,Census Tract 934.01,542009,554670,16,8,14
81,93402,36081093402,934.02,Census Tract 934.02,394743,460266,20,39,8
47,93600,36047093600,936,Census Tract 936,165120,0,46,55,23
81,93800,36081093800,938,Census Tract 938,809668,1300951,29,35,22
47,93800,36047093800,938,Census Tract 938,131105,0,47,103,26
81,93900,36081093900,939,Census Tract 939,656191,881592,47,40,29
81,94201,36081094201,942.01,Census Tract 942.01,348269,200111,77,30,18
81,94202,36081094202,942.02,Census Tract 942.02,713021,457736,65,36,25
81,94203,36081094203,942.03,Census Tract 942.03,509892,1050429,38,11,16
47,94401,36047094401,944.01,Census Tract 944.01,368964,0,165,124,64
47,94402,36047094402,944.02,Census Tract 944.02,106850,0,34,27,11
81,94500,36081094500,945,Census Tract 945,1520372,872806,469,357,196
47,94600,36047094600,946,Census Tract 946,281769,0,79,90,33
81,94700,36081094700,947,Census Tract 947,272641,0,44,73,49
47,95000,36047095000,950,Census Tract 950,242443,0,124,152,41
47,95400,36047095400,954,Census Tract 954,237026,0,92,97,36
81,95400,36081095400,954,Census Tract 954,808825,559625,22,20,12
47,95600,36047095600,956,Census Tract 956,237582,0,83,126,51
47,95800,36047095800,958,Census Tract 958,234373,0,59,81,36
47,96000,36047096000,960,Census Tract 960,423887,0,65,75,33
47,96200,36047096200,962,Census Tract 962,179100,0,37,72,41
81,96400,36081096400,964,Census Tract 964,862703,586619,30,53,17
47,96400,36047096400,964,Census Tract 964,176581,0,53,98,19
47,96600,36047096600,966,Census Tract 966,181211,0,26,62,32
47,96800,36047096800,968,Census Tract 968,149019,0,57,142,41
47,97000,36047097000,970,Census Tract 970,163450,0,33,39,11
81,97202,36081097202,972.02,Census Tract 972.02,576641,1132095,8,2,4
81,97203,36081097203,972.03,Census Tract 972.03,1314889,1020625,7,24,7
81,97204,36081097204,972.04,Census Tract 972.04,391825,0,8,23,3
81,97300,36081097300,973,Census Tract 973,528721,191606,62,20,69
47,97400,36047097400,974,Census Tract 974,252349,0,107,258,45
81,98100,36081098100,981,Census Tract 981,650600,922899,56,20,31
47,98200,36047098200,982,Census Tract 982,345649,0,57,90,32
47,98400,36047098400,984,Census Tract 984,112821,0,22,14,5
47,98600,36047098600,986,Census Tract 986,155971,0,33,21,17
81,98700,36081098700,987,Census Tract 987,667300,731613,65,26,18
47,98800,36047098800,988,Census Tract 988,161941,0,47,34,20
47,99000,36047099000,990,Census Tract 990,163721,0,40,37,18
81,99100,36081099100,991,Census Tract 991,1081445,419453,192,70,57
81,99200,36081099200,992,Census Tract 992,581565,324488,8,9,5
47,99200,36047099200,992,Census Tract 992,134602,0,29,37,28
47,99400,36047099400,994,Census Tract 994,173970,0,23,70,34
47,99600,36047099600,996,Census Tract 996,189693,0,54,47,22
81,99701,36081099701,997.01,Census Tract 997.01,978867,0,124,43,24
81,99703,36081099703,997.03,Census Tract 997.03,576606,0,114,51,35
81,99704,36081099704,997.04,Census Tract 997.04,675915,0,139,177,37
81,99705,36081099705,997.05,Census Tract 997.05,440008,4551308,51,35,39
47,99800,36047099800,998,Census Tract 998,419733,69968,83,52,42
81,99801,36081099801,998.01,Census Tract 998.01,456707,0,20,8,8
81,99802,36081099802,998.02,Census Tract 998.02,434629,689393,14,5,6
81,99900,36081099900,999,Census Tract 999,648383,0,10,4,5
47,100400,36047100400,1004,Census Tract 1004,132054,0,50,31,18
47,100600,36047100600,1006,Census Tract 1006,152116,0,32,24,14
47,100800,36047100800,1008,Census Tract 1008,148898,0,39,31,39
81,100801,36081100801,1008.01,Census Tract 1008.01,644973,339805,0,3,2
81,100802,36081100802,1008.02,Census Tract 1008.02,1038704,144963,31,44,13
47,101000,36047101000,1010,Census Tract 1010,171343,0,30,22,38
81,101001,36081101001,1010.01,Census Tract 1010.01,804855,210562,28,13,16
81,101002,36081101002,1010.02,Census Tract 1010.02,556502,113559,38,1,8
47,101200,36047101200,1012,Census Tract 1012,160761,0,20,61,23
47,101400,36047101400,1014,Census Tract 1014,154954,0,23,12,6
47,101600,36047101600,1016,Census Tract 1016,112418,0,16,5,17
81,101700,36081101700,1017,Census Tract 1017,987636,0,106,38,30
47,101800,36047101800,1018,Census Tract 1018,281602,0,23,7,9
47,102000,36047102000,1020,Census Tract 1020,157042,0,42,14,5
47,102200,36047102200,1022,Census Tract 1022,162849,0,13,25,5
47,102400,36047102400,1024,Census Tract 1024,143125,0,75,31,21
47,102600,36047102600,1026,Census Tract 1026,135920,0,39,26,20
47,102800,36047102800,1028,Census Tract 1028,1018886,217160,45,54,95
81,102900,36081102900,1029,Census Tract 1029,490509,0,45,26,34
81,103201,36081103201,1032.01,Census Tract 1032.01,400182,28173,16,22,7
81,103202,36081103202,1032.02,Census Tract 1032.02,712534,0,64,8,12
81,103300,36081103300,1033,Census Tract 1033,606048,0,70,18,16
47,103400,36047103400,1034,Census Tract 1034,664480,222181,60,58,60
81,103900,36081103900,1039,Census Tract 1039,876403,0,102,64,100
81,104700,36081104700,1047,Census Tract 1047,841801,0,116,63,58
47,105801,36047105801,1058.01,Census Tract 1058.01,418442,0,127,94,52
47,105804,36047105804,1058.04,Census Tract 1058.04,770253,31005,194,116,75
81,105900,36081105900,1059,Census Tract 1059,649580,0,51,12,18
47,107000,36047107000,1070,Census Tract 1070,3457775,541213,141,481,142
81,107201,36081107201,1072.01,Census Tract 1072.01,1385931,0,15,11,25
81,107202,36081107202,1072.02,Census Tract 1072.02,6729823,17179336,6,9,128
47,107800,36047107800,1078,Census Tract 1078,506529,0,76,44,33
81,108500,36081108500,1085,Census Tract 1085,444813,0,58,34,13
81,109300,36081109300,1093,Census Tract 1093,1069850,458982,68,66,16
81,109700,36081109700,1097,Census Tract 1097,445148,0,40,41,12
47,109800,36047109800,1098,Census Tract 1098,854379,0,101,176,50
81,109900,36081109900,1099,Census Tract 1099,378701,0,50,24,10
47,110400,36047110400,1104,Census Tract 1104,744282,0,199,441,169
47,110600,36047110600,1106,Census Tract 1106,171053,0,28,30,14
47,111000,36047111000,1110,Census Tract 1110,123224,0,18,34,49
81,111300,36081111300,1113,Census Tract 1113,730305,105941,34,20,12
47,111600,36047111600,1116,Census Tract 1116,499702,0,61,111,48
47,111800,36047111800,1118,Census Tract 1118,162309,0,47,33,25
47,112000,36047112000,1120,Census Tract 1120,173004,0,44,71,14
47,112200,36047112200,1122,Census Tract 1122,162285,0,47,79,27
81,112300,36081112300,1123,Census Tract 1123,279273,0,230,530,78
47,112400,36047112400,1124,Census Tract 1124,177849,0,65,67,21
47,112600,36047112600,1126,Census Tract 1126,168500,0,48,269,64
47,112800,36047112800,1128,Census Tract 1128,184193,0,69,271,76
81,112900,36081112900,1129,Census Tract 1129,354968,0,69,400,26
47,113000,36047113000,1130,Census Tract 1130,193832,0,68,77,45
47,113200,36047113200,1132,Census Tract 1132,196193,0,52,60,26
81,113300,36081113300,1133,Census Tract 1133,253829,0,22,31,2
47,113400,36047113400,1134,Census Tract 1134,153420,0,38,82,21
81,113900,36081113900,1139,Census Tract 1139,383381,0,64,37,31
81,114100,36081114100,1141,Census Tract 1141,448090,0,36,26,12
47,114201,36047114201,1142.01,Census Tract 1142.01,299690,0,31,179,91
47,114202,36047114202,1142.02,Census Tract 1142.02,119140,0,24,22,13
47,114400,36047114400,1144,Census Tract 1144,429912,0,132,351,175
47,114600,36047114600,1146,Census Tract 1146,160101,0,37,55,29
81,114700,36081114700,1147,Census Tract 1147,308438,0,15,5,10
47,115000,36047115000,1150,Census Tract 1150,158244,0,41,74,26
81,115100,36081115100,1151,Census Tract 1151,282637,13939,27,4,7
47,115200,36047115200,1152,Census Tract 1152,166136,0,52,120,38
81,115500,36081115500,1155,Census Tract 1155,187009,0,56,60,35
47,115600,36047115600,1156,Census Tract 1156,159862,0,63,270,60
81,115700,36081115700,1157,Census Tract 1157,314622,0,107,172,107
47,115800,36047115800,1158,Census Tract 1158,154981,0,39,42,23
81,115900,36081115900,1159,Census Tract 1159,308992,0,40,44,50
47,116000,36047116000,1160,Census Tract 1160,151414,0,40,93,21
81,116100,36081116100,1161,Census Tract 1161,175693,0,84,249,189
47,116200,36047116200,1162,Census Tract 1162,143448,0,38,33,22
81,116300,36081116300,1163,Census Tract 1163,251471,0,86,306,233
47,116400,36047116400,1164,Census Tract 1164,181565,0,57,53,27
47,116600,36047116600,1166,Census Tract 1166,159392,0,23,66,35
81,116700,36081116700,1167,Census Tract 1167,166108,0,65,66,18
47,116800,36047116800,1168,Census Tract 1168,143956,0,20,125,85
47,117000,36047117000,1170,Census Tract 1170,153814,0,42,176,114
81,117100,36081117100,1171,Census Tract 1171,397540,0,153,253,136
47,117201,36047117201,1172.01,Census Tract 1172.01,129147,0,22,16,9
47,117202,36047117202,1172.02,Census Tract 1172.02,151827,0,23,32,22
47,117400,36047117400,1174,Census Tract 1174,212859,0,51,142,51
81,117500,36081117500,1175,Census Tract 1175,562493,0,85,86,43
47,117601,36047117601,1176.01,Census Tract 1176.01,152356,0,22,26,21
47,117602,36047117602,1176.02,Census Tract 1176.02,143799,0,43,28,24
47,117800,36047117800,1178,Census Tract 1178,140598,0,40,53,59
47,118000,36047118000,1180,Census Tract 1180,751605,0,21,53,36
81,118100,36081118100,1181,Census Tract 1181,195225,0,53,62,25
47,118201,36047118201,1182.01,Census Tract 1182.01,126387,0,18,30,18
47,118202,36047118202,1182.02,Census Tract 1182.02,124325,0,11,44,9
47,118400,36047118400,1184,Census Tract 1184,204944,0,37,74,47
81,118500,36081118500,1185,Census Tract 1185,155079,0,23,31,12
47,118600,36047118600,1186,Census Tract 1186,131527,0,51,65,31
81,118700,36081118700,1187,Census Tract 1187,187235,0,19,27,12
47,118800,36047118800,1188,Census Tract 1188,174374,0,38,204,81
81,118900,36081118900,1189,Census Tract 1189,202351,0,21,52,10
47,119000,36047119000,1190,Census Tract 1190,140618,0,26,115,161
81,119100,36081119100,1191,Census Tract 1191,217684,0,36,65,15
47,119200,36047119200,1192,Census Tract 1192,225444,0,67,126,99
81,119300,36081119300,1193,Census Tract 1193,211094,0,18,20,7
47,119400,36047119400,1194,Census Tract 1194,182839,0,45,64,41
81,119500,36081119500,1195,Census Tract 1195,189356,0,19,14,16
47,119600,36047119600,1196,Census Tract 1196,306449,0,111,1351,109
47,119800,36047119800,1198,Census Tract 1198,326903,0,147,854,526
81,119900,36081119900,1199,Census Tract 1199,184357,0,21,18,10
47,120000,36047120000,1200,Census Tract 1200,150529,0,31,99,152
81,120100,36081120100,1201,Census Tract 1201,162893,0,20,147,13
47,120200,36047120200,1202,Census Tract 1202,153056,0,31,106,89
81,120300,36081120300,1203,Census Tract 1203,184012,0,15,34,26
81,120500,36081120500,1205,Census Tract 1205,202234,0,85,120,58
81,120700,36081120700,1207,Census Tract 1207,704082,0,36,39,44
47,120800,36047120800,1208,Census Tract 1208,482963,0,137,226,92
47,121000,36047121000,1210,Census Tract 1210,160045,0,26,90,17
81,121100,36081121100,1211,Census Tract 1211,979719,46201,33,20,17
47,121400,36047121400,1214,Census Tract 1214,170189,0,42,68,22
81,121500,36081121500,1215,Census Tract 1215,631655,0,83,198,151
47,122000,36047122000,1220,Census Tract 1220,1083986,0,112,390,72
81,122300,36081122300,1223,Census Tract 1223,496043,0,74,74,41
81,122701,36081122701,1227.01,Census Tract 1227.01,701877,0,277,483,116
81,122702,36081122702,1227.02,Census Tract 1227.02,449732,0,112,821,163
47,123700,36047123700,1237,Census Tract 1237,321360,0,1518,6645,4183
81,124100,36081124100,1241,Census Tract 1241,499283,0,120,256,97
81,124700,36081124700,1247,Census Tract 1247,481977,0,150,199,48
81,125700,36081125700,1257,Census Tract 1257,331895,0,136,381,156
